,wind_speed,generator_speed,power,environment_tmp,int_tmp
74,0.477005943516995,-1.16622121217752,-0.777296204659211,-0.342374326965906,-0.575950074627862
75,0.443814246848963,-1.15292599249727,-0.767289745405794,-0.279251851717079,-0.575950074627862
76,0.141401010540225,-1.13630696789696,-0.815048911584863,-0.231909995280459,-0.575950074627862
77,0.218848302765634,-1.1595736023374,-0.829062641405807,-0.214551314587031,-0.575950074627862
78,0.200408471283393,-1.17286882201765,-0.833069911973334,-0.167209458150411,-0.575950074627862
79,-0.0614371357644168,-1.12301174821671,-0.857113535378499,-0.135648220525997,-0.575950074627862
80,0.178280673504705,-1.14960218757721,-0.849098994243444,-0.074103807158391,-0.575950074627862
81,-0.0466852705786246,-1.14960218757721,-0.865104642182749,-0.0567451264649633,-0.575950074627862
82,-0.0761890009502089,-1.17286882201765,-0.863112724064388,-0.0267619507217706,-0.575950074627862
83,-0.0651251020608647,-1.16622121217752,-0.847083641794278,-0.0094032700283431,-0.55874031286599
84,0.0565777857219202,-1.1595736023374,-0.839092534990028,0.0363605245270566,-0.575950074627862
85,-0.149948326879169,-1.13630696789696,-0.847083641794278,0.0521411433392633,-0.55874031286599
86,0.0418259205361281,-1.1861640416979,-0.823063452719918,0.0521411433392633,-0.575950074627862
87,0.0860815160935045,-1.17951643185777,-0.819056182152391,0.0694998240326907,-0.55874031286599
88,0.145088976836673,-1.19945926137815,-0.841084453108389,0.0837023809636767,-0.575950074627862
89,0.156152875726017,-1.17286882201765,-0.833069911973334,0.101061061657104,-0.575950074627862
90,0.193032538690497,-1.15292599249727,-0.827070723287445,0.11526361858809,-0.575950074627862
91,0.023386089053888,-1.16622121217752,-0.833069911973334,0.101061061657104,-0.575950074627862
92,-0.0651251020608647,-1.13630696789696,-0.827070723287445,0.101061061657104,-0.575950074627862
93,-0.0024296750212482,-1.17286882201765,-0.817064264034029,0.148402918093724,-0.55874031286599
94,0.0750176172041603,-1.16622121217752,-0.815048911584863,0.131044237400297,-0.55874031286599
95,0.185656606097601,-1.13630696789696,-0.815048911584863,0.131044237400297,-0.55874031286599
96,0.137713044243777,-1.14960218757721,-0.817064264034029,0.131044237400297,-0.575950074627862
97,-0.0429973042821767,-1.17286882201765,-0.823063452719918,0.131044237400297,-0.55874031286599
98,-0.0577491694679685,-1.19945926137815,-0.823063452719918,0.148402918093724,-0.539618355352799
99,-0.120444596507585,-1.1861640416979,-0.827070723287445,0.148402918093724,-0.55874031286599
100,-0.0540612031715205,-1.16622121217752,-0.833069911973334,0.162605475024711,-0.539618355352799
101,0.023386089053888,-1.1595736023374,-0.819056182152391,0.162605475024711,-0.539618355352799
102,0.027074055350336,-1.14960218757721,-0.811041641017336,0.179964155718138,-0.539618355352799
103,0.0418259205361281,-1.1861640416979,-0.809049722898974,0.179964155718138,-0.539618355352799
104,0.237288134247874,-1.17286882201765,-0.807034370449809,0.162605475024711,-0.539618355352799
105,-0.0171815402070404,-1.17286882201765,-0.809049722898974,0.179964155718138,-0.539618355352799
106,0.0787055835006083,-1.1595736023374,-0.829062641405807,0.209947331461331,-0.539618355352799
107,0.377430853512899,-1.16622121217752,-0.819056182152391,0.209947331461331,-0.518584202088289
108,0.259415932026562,-1.17951643185777,-0.82505537083828,0.194166712649124,-0.518584202088289
109,-0.231083585401026,-1.17951643185777,-0.823063452719918,0.227306012154758,-0.518584202088289
110,-0.116756630211137,-1.1861640416979,-0.833069911973334,0.209947331461331,-0.518584202088289
111,-0.16838815836141,-1.17286882201765,-0.823063452719918,0.194166712649124,-0.518584202088289
112,-0.175764090954306,-1.17951643185777,-0.827070723287445,0.227306012154758,-0.518584202088289
113,-0.271651214661954,-1.1861640416979,-0.829062641405807,0.227306012154758,-0.518584202088289
114,-0.0872528998395528,-1.16622121217752,-0.823063452719918,0.241508569085744,-0.518584202088289
115,-0.172076124657858,-1.17286882201765,-0.815048911584863,0.258867249779172,-0.501374440326417
116,-0.131508495396929,-1.16622121217752,-0.807034370449809,0.258867249779172,-0.501374440326417
117,0.0418259205361281,-1.14960218757721,-0.807034370449809,0.258867249779172,-0.501374440326417
118,-0.153636293175617,-1.15292599249727,-0.791309934480154,0.258867249779172,-0.501374440326417
119,0.0823935497970565,-1.17286882201765,-0.791309934480154,0.288850425522365,-0.480340287061906
120,-0.172076124657858,-1.16622121217752,-0.775304286540849,0.258867249779172,-0.480340287061906
121,-0.0651251020608647,-1.1595736023374,-0.783318827675904,0.258867249779172,-0.480340287061906
122,-0.0282454390963846,-1.16622121217752,-0.767289745405794,0.273069806710158,-0.480340287061906
123,0.049201853129024,-1.07315467441577,-0.743269556331434,0.288850425522365,-0.480340287061906
124,0.141401010540225,-0.714183743049008,-0.651149201939913,0.241508569085744,-0.480340287061906
125,0.148776943133121,-0.491488813404814,-0.577049847936864,0.227306012154758,-0.444008567786843
126,-0.157324259472065,-0.554641106886003,-0.583049036622752,0.241508569085744,-0.444008567786843
127,-0.0577491694679685,-0.684269498768445,-0.633128201551442,0.241508569085744,-0.463130525300034
128,-0.220019686511682,-0.651031449567819,-0.62110638984886,0.258867249779172,-0.444008567786843
129,0.023386089053888,-0.491488813404814,-0.561020765666754,0.227306012154758,-0.444008567786843
130,-0.419169866519875,-0.361860421522372,-0.500958575815452,0.227306012154758,-0.444008567786843
131,-0.312218843922883,-0.375155641202622,-0.506957764501341,0.227306012154758,-0.444008567786843
132,0.119273212761537,-0.428336519923624,-0.528986035457339,0.227306012154758,-0.422974414522333
133,-0.0761890009502089,-0.434984129763749,-0.541007847159921,0.209947331461331,-0.422974414522333
134,-0.0983167987288969,-0.378479446122685,-0.514972305636396,0.209947331461331,-0.405764652760461
135,0.156152875726017,-0.391774665802935,-0.512980387518034,0.148402918093724,-0.422974414522333
136,0.0934574486864004,-0.361860421522372,-0.512980387518034,0.0694998240326907,-0.405764652760461
137,-0.127820529100481,-0.478193593724563,-0.56303611811592,0.0521411433392633,-0.422974414522333
138,-0.290091046144195,-0.607821985607005,-0.617099119281333,0.0521411433392633,-0.422974414522333
139,-0.489241226152388,-0.621117205287255,-0.609084578146278,0.0363605245270566,-0.422974414522333
140,-0.142572394286273,-0.764040816849947,-0.659163743074968,0.0221579675960705,-0.422974414522333
141,-0.891229552465223,-0.913612038252764,-0.707204121223688,0.0521411433392633,-0.422974414522333
142,-0.41179393392698,-1.15292599249727,-0.761290556719906,0.0521411433392633,-0.422974414522333
143,-0.131508495396929,-1.15292599249727,-0.767289745405794,0.0521411433392633,-0.422974414522333
144,-0.585128349860037,-1.14960218757721,-0.813056993466502,0.0363605245270566,-0.422974414522333
145,-0.334346641701571,-1.1595736023374,-0.771297015973322,0.0694998240326907,-0.405764652760461
146,-0.271651214661954,-1.10971652853646,-0.761290556719906,0.0521411433392633,-0.405764652760461
147,0.0602657520183682,-1.01332618585464,-0.729232392179686,0.0521411433392633,-0.422974414522333
148,-0.183140023547202,-0.970116721893829,-0.725225121612159,0.0221579675960705,-0.405764652760461
149,-0.138884427989825,-0.820545500491012,-0.689183120835217,0.0521411433392633,-0.405764652760461
150,-0.18682798984365,-0.87040257429195,-0.693190391402744,0.0694998240326907,-0.384730499495951
151,-0.43023376540922,-0.744097987329571,-0.667154849879219,0.0694998240326907,-0.422974414522333
152,0.0012582912751996,-0.571260131486316,-0.593078930206973,0.101061061657104,-0.422974414522333
153,-0.301154945033538,-0.434984129763749,-0.537000576592394,0.101061061657104,-0.384730499495951
154,-0.245835450586818,-0.318650957561558,-0.476914952410288,0.0694998240326907,-0.384730499495951
155,-0.0098056076141441,-0.262146273920493,-0.4488874927684,0.101061061657104,-0.384730499495951
156,-0.374914270962499,-0.325298567401683,-0.480922222977815,0.131044237400297,-0.367520737734079
157,0.0012582912751996,-0.348565201842122,-0.498943223366286,0.148402918093724,-0.384730499495951
158,-0.345410540590915,-0.348565201842122,-0.496951305247925,0.148402918093724,-0.367520737734079
159,-0.43023376540922,-0.478193593724563,-0.557036929430031,0.131044237400297,-0.384730499495951
160,-0.408105967630531,-0.511431642925189,-0.583049036622752,0.101061061657104,-0.384730499495951
161,-0.323282742812227,-0.757393207009822,-0.665162931760857,0.131044237400297,-0.367520737734079
162,-0.444985630595012,-0.956821502213578,-0.711211391791216,0.148402918093724,-0.384730499495951
163,-0.367538338369603,-1.1595736023374,-0.787302663912627,0.179964155718138,-0.384730499495951
164,-0.585128349860037,-1.12965935805683,-0.757283286152378,0.131044237400297,-0.384730499495951
165,-0.234771551697474,-0.993383356334267,-0.727240474061325,0.0521411433392633,-0.384730499495951
166,-0.334346641701571,-0.700888523368757,-0.647141931372386,0.0363605245270566,-0.422974414522333
167,-0.415481900223428,-0.621117205287255,-0.631112849102276,0.0694998240326907,-0.444008567786843
168,-0.253211383179714,-0.634412424967505,-0.627105578534749,0.0521411433392633,-0.463130525300034
169,-0.231083585401026,-0.807250280810761,-0.691198473284383,0.0521411433392633,-0.480340287061906
170,-0.172076124657858,-0.714183743049008,-0.663147579311691,0.0363605245270566,-0.501374440326417
171,0.0787055835006083,-0.554641106886003,-0.599078118892862,0.0221579675960705,-0.480340287061906
172,-0.197891888732994,-0.534698277365627,-0.593078930206973,0.0694998240326907,-0.501374440326417
173,-0.29746697873709,-0.478193593724563,-0.573042577369336,0.0363605245270566,-0.518584202088289
174,-0.120444596507585,-0.421688910083499,-0.541007847159921,-0.0567451264649633,-0.518584202088289
175,-0.29746697873709,-0.298708128041182,-0.480922222977815,-0.214551314587031,-0.518584202088289
176,-0.172076124657858,-0.348565201842122,-0.500958575815452,-0.293454408648065,-0.518584202088289
177,0.100833381279297,-0.225584419799805,-0.432858410498291,-0.342374326965906,-0.518584202088289
178,0.373742887216451,-0.0328037344361737,-0.328739678734992,-0.342374326965906,-0.518584202088289
179,-0.0983167987288969,-0.162432126318615,-0.406846303305569,-0.358154945778113,-0.518584202088289
180,-0.481865293559492,-0.511431642925189,-0.591063577757807,-0.358154945778113,-0.539618355352799
181,-0.452361563187908,-0.591202961006691,-0.601070037011224,-0.358154945778113,-0.518584202088289
182,-0.131508495396929,-0.375155641202622,-0.506957764501341,-0.325015646272479,-0.501374440326417
183,-0.267963248365506,-0.484841203564688,-0.553029658862504,-0.293454408648065,-0.463130525300034
184,-0.397042068741187,-0.557964911806065,-0.593078930206973,-0.342374326965906,-0.480340287061906
185,-0.231083585401026,-0.584555351166566,-0.5970862007745,-0.372357502709099,-0.480340287061906
186,-0.201579855029442,-0.554641106886003,-0.58705630719028,-0.372357502709099,-0.480340287061906
187,-0.507681057634628,-0.591202961006691,-0.609084578146278,-0.358154945778113,-0.444008567786843
188,-0.426545799112771,-0.591202961006691,-0.603085389460389,-0.372357502709099,-0.444008567786843
189,-0.588816316156485,-0.597850570846817,-0.615107201162971,-0.389716183402526,-0.444008567786843
190,-0.397042068741187,-0.491488813404814,-0.571050659250975,-0.42127742102694,-0.444008567786843
191,-0.588816316156485,-0.484841203564688,-0.567043388683447,-0.452838658651353,-0.444008567786843
192,-0.0503732368750726,-0.298708128041182,-0.482937575426981,-0.452838658651353,-0.422974414522333
193,0.0160101564609918,-0.15578451647849,-0.37478813876535,-0.482821834394546,-0.444008567786843
194,-0.0466852705786246,0.0369961688851407,-0.264670218316162,-0.482821834394546,-0.444008567786843
195,-0.153636293175617,-0.0095370999957353,-0.29269767795805,-0.482821834394546,-0.444008567786843
196,-0.334346641701571,-0.285412908360932,-0.454886681454289,-0.482821834394546,-0.444008567786843
197,-0.54087275430266,-0.39842227564306,-0.512980387518034,-0.452838658651353,-0.444008567786843
198,-0.813782260239815,-0.521403057685377,-0.577049847936864,-0.482821834394546,-0.444008567786843
199,-0.282715113551298,-0.677621888928319,-0.651149201939913,-0.482821834394546,-0.501374440326417
200,-0.758462765793094,-1.16622121217752,-0.87513453576697,-0.482821834394546,-0.539618355352799
201,-0.433921731705668,-0.807250280810761,-0.683183932149328,-0.467041215582339,-0.55874031286599
202,-0.559312585784901,-0.651031449567819,-0.635120119669804,-0.482821834394546,-0.55874031286599
203,-0.843285990611399,-0.684269498768445,-0.655156472507441,-0.467041215582339,-0.575950074627862
204,0.252039999433666,-0.534698277365627,-0.579041766055225,-0.482821834394546,-0.575950074627862
205,-1.04243617061959,-0.943526282533328,-0.731247744628852,-0.500180515087974,-0.596984227892372
206,-0.492929192448836,-0.956821502213578,-0.73525501519638,-0.500180515087974,-0.614193989654244
207,-0.338034607998019,-1.05985945473552,-0.755267933703212,-0.515961133900181,-0.596984227892372
208,-0.559312585784901,-0.69091710860857,-0.651149201939913,-0.500180515087974,-0.614193989654244
209,-0.253211383179714,-0.454926959284124,-0.571050659250975,-0.482821834394546,-0.614193989654244
210,-0.459737495780804,-0.634412424967505,-0.627105578534749,-0.482821834394546,-0.614193989654244
211,-0.267963248365506,-0.541345887205753,-0.5970862007745,-0.482821834394546,-0.614193989654244
212,-0.109380697618241,-0.169079736158741,-0.388825302917098,-0.482821834394546,-0.614193989654244
213,-0.0540612031715205,0.053615193485454,-0.258647595299469,-0.452838658651353,-0.596984227892372
214,-0.0208695065034883,-0.285412908360932,-0.452894763335928,-0.437058039839147,-0.575950074627862
215,-0.655199709492549,-0.421688910083499,-0.524978764889812,-0.389716183402526,-0.55874031286599
216,0.0713296509077124,-0.448279349443999,-0.542999765278283,-0.358154945778113,-0.518584202088289
217,-0.18682798984365,-0.38512705596281,-0.506957764501341,-0.214551314587031,-0.539618355352799
218,-0.116756630211137,-0.421688910083499,-0.542999765278283,-0.135648220525997,-0.518584202088289
219,-0.308530877626435,-0.547993497045878,-0.601070037011224,-0.105665044782804,-0.539618355352799
220,-0.0098056076141441,-0.963469112053704,-0.715218662358743,-0.121445663595011,-0.539618355352799
221,-0.507681057634628,-0.694240913528632,-0.639127390237331,-0.135648220525997,-0.518584202088289
222,-0.183140023547202,-0.936878672693203,-0.71922593292627,-0.088306364089377,-0.518584202088289
223,-0.474489360966596,-0.787307451290385,-0.673177472895912,-0.074103807158391,-0.518584202088289
224,-0.382290203555395,-0.577907741326441,-0.591063577757807,-0.0567451264649633,-0.518584202088289
225,-0.275339180958402,-0.504784033085064,-0.571050659250975,-0.0267619507217706,-0.518584202088289
226,-0.367538338369603,-0.328622372321746,-0.478930304859453,-0.0267619507217706,-0.501374440326417
227,0.0049462575716479,-0.328622372321746,-0.476914952410288,-0.0567451264649633,-0.501374440326417
228,0.167216774615361,0.140034121407082,-0.210583782819945,-0.0425425695339773,-0.518584202088289
229,0.311047460176834,0.233100659168834,-0.150521592968643,-0.105665044782804,-0.501374440326417
230,0.362678988327107,0.319519587090463,-0.108456969175008,-0.167209458150411,-0.518584202088289
231,0.215160336469185,0.319519587090463,-0.102457780489119,-0.184568138843838,-0.539618355352799
232,-0.116756630211137,-0.0693655885568627,-0.342753408555936,-0.246112552211445,-0.539618355352799
233,-0.286403079847746,0.053615193485454,-0.25264840661358,-0.325015646272479,-0.539618355352799
234,0.484381876109891,0.146681731247207,-0.226612865090055,-0.342374326965906,-0.539618355352799
235,0.698283921303877,0.263014903449398,-0.14449896995195,-0.358154945778113,-0.55874031286599
236,0.480693909813443,0.103472267286393,-0.232612053775944,-0.389716183402526,-0.575950074627862
237,-0.116756630211137,0.0369961688851407,-0.29269767795805,-0.42127742102694,-0.575950074627862
238,0.0012582912751996,-0.0028894901556102,-0.302704137211466,-0.437058039839147,-0.575950074627862
239,0.499133741295684,0.140034121407082,-0.216606405836638,-0.437058039839147,-0.575950074627862
240,0.108209313872193,0.705080957817724,0.104772006812896,-0.452838658651353,-0.575950074627862
241,-0.304842911329987,0.462443198653155,-0.0103374260975979,-0.452838658651353,-0.575950074627862
242,0.0602657520183682,0.126738901726832,-0.240626594910998,-0.482821834394546,-0.575950074627862
243,-0.29746697873709,0.356081441211151,-0.0884440506681752,-0.482821834394546,-0.596984227892372
244,0.0565777857219202,0.23974826900896,-0.162519970340421,-0.482821834394546,-0.596984227892372
245,0.159840842022465,0.209834024728397,-0.164535322789587,-0.500180515087974,-0.596984227892372
246,-0.625695979120965,-0.125870272197927,-0.358782490826045,-0.500180515087974,-0.539618355352799
247,-0.341722574294467,-0.0627179787167371,-0.328739678734992,-0.500180515087974,-0.539618355352799
248,-0.16838815836141,-0.169079736158741,-0.372796220646989,-0.482821834394546,-0.518584202088289
249,-0.29746697873709,0.0901770476061425,-0.238634676792637,-0.482821834394546,-0.518584202088289
250,-0.548248686895556,-0.521403057685377,-0.585064389071918,-0.467041215582339,-0.518584202088289
251,-0.0651251020608647,-0.361860421522372,-0.494959387129563,-0.452838658651353,-0.518584202088289
252,-0.588816316156485,-0.541345887205753,-0.58705630719028,-0.452838658651353,-0.518584202088289
253,-0.293779012440643,-0.39842227564306,-0.528986035457339,-0.452838658651353,-0.518584202088289
254,-0.282715113551298,-0.0028894901556102,-0.280675866255468,-0.42127742102694,-0.518584202088289
255,-0.607256147638725,-0.38512705596281,-0.516964223754757,-0.403918740333512,-0.501374440326417
256,-0.651511743196101,-0.744097987329571,-0.643134660804859,-0.42127742102694,-0.480340287061906
257,0.0418259205361281,-0.212289200119555,-0.41483741010982,-0.403918740333512,-0.501374440326417
258,-1.05718803580538,-0.923583453012952,-0.721241285375436,-0.403918740333512,-0.518584202088289
259,-0.67363954097479,-0.684269498768445,-0.643134660804859,-0.42127742102694,-0.480340287061906
260,-0.773214630978886,-0.597850570846817,-0.613091848713806,-0.42127742102694,-0.518584202088289
261,-0.905981417651015,-0.694240913528632,-0.64512657892322,-0.482821834394546,-0.55874031286599
262,-0.44867359689146,-0.504784033085064,-0.569035306801809,-0.482821834394546,-0.575950074627862
263,-0.688391406160582,-0.478193593724563,-0.54700703584581,-0.482821834394546,-0.575950074627862
264,-0.817470226536263,-0.887021598892263,-0.711211391791216,-0.482821834394546,-0.596984227892372
265,-0.813782260239815,-0.647707644647756,-0.639127390237331,-0.482821834394546,-0.575950074627862
266,-0.555624619488453,-0.318650957561558,-0.486944845994508,-0.515961133900181,-0.575950074627862
267,0.130337111650881,0.0669104131657041,-0.268654054552886,-0.531741752712387,-0.614193989654244
268,-0.334346641701571,0.17659597552777,-0.186563593745585,-0.531741752712387,-0.575950074627862
269,-0.363850372073155,0.0170533393647655,-0.302704137211466,-0.531741752712387,-0.596984227892372
270,0.111897280168641,0.389319490411777,-0.0724149683980658,-0.56172492845558,-0.596984227892372
271,0.0012582912751996,0.25304348868921,-0.15452886353617,-0.545944309643373,-0.614193989654244
272,0.0639537183148161,0.226453049328709,-0.162519970340421,-0.56172492845558,-0.614193989654244
273,-0.109380697618241,-0.0028894901556102,-0.294689596076411,-0.56172492845558,-0.55874031286599
274,-0.267963248365506,0.0835294377660174,-0.236619324343471,-0.531741752712387,-0.539618355352799
275,-0.245835450586818,0.0237009492048906,-0.282691218704634,-0.531741752712387,-0.518584202088289
276,-0.41179393392698,-0.169079736158741,-0.388825302917098,-0.515961133900181,-0.518584202088289
277,-0.120444596507585,-0.182374955838991,-0.398831762170515,-0.515961133900181,-0.518584202088289
278,-0.271651214661954,-0.0527465639565495,-0.322740490049103,-0.500180515087974,-0.518584202088289
279,-0.234771551697474,-0.0627179787167371,-0.31671786703241,-0.500180515087974,-0.518584202088289
280,-0.175764090954306,0.0403199738052033,-0.258647595299469,-0.500180515087974,-0.518584202088289
281,0.0971454149828487,0.133386511566957,-0.218598323955,-0.500180515087974,-0.501374440326417
282,-0.323282742812227,-0.102603637757489,-0.346760679123463,-0.531741752712387,-0.518584202088289
283,-0.0540612031715205,0.0037581196845148,-0.280675866255468,-0.500180515087974,-0.518584202088289
284,-0.0061176413176962,-0.212289200119555,-0.404830950856403,-0.515961133900181,-0.518584202088289
285,-0.0171815402070404,-0.0028894901556102,-0.286698489272161,-0.482821834394546,-0.501374440326417
286,0.0344499879432322,-0.105927442677551,-0.362789761393572,-0.500180515087974,-0.480340287061906
287,0.0455138868325761,0.159976950927457,-0.206576512252418,-0.482821834394546,-0.518584202088289
288,-0.175764090954306,0.0735580230058298,-0.258647595299469,-0.482821834394546,-0.539618355352799
289,-0.500305125041732,0.0037581196845148,-0.296704948525577,-0.482821834394546,-0.55874031286599
290,-0.179452057250753,0.0170533393647655,-0.294689596076411,-0.482821834394546,-0.596984227892372
291,0.0528898194254723,0.0170533393647655,-0.284683136822995,-0.452838658651353,-0.575950074627862
292,-0.253211383179714,-0.0627179787167371,-0.344768761005101,-0.437058039839147,-0.596984227892372
293,-0.345410540590915,-0.0826608082371129,-0.340761490437574,-0.452838658651353,-0.575950074627862
294,-0.190515956140098,0.0237009492048906,-0.286698489272161,-0.452838658651353,-0.596984227892372
295,-0.290091046144195,-0.0627179787167371,-0.332746949302519,-0.452838658651353,-0.596984227892372
296,-0.271651214661954,-0.0760131983969878,-0.342753408555936,-0.42127742102694,-0.614193989654244
297,0.0713296509077124,-0.0893084180772379,-0.348776031572629,-0.42127742102694,-0.596984227892372
